Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
Net47QuickSortBenchmark.SequentialFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Result;9;506763400;16;31672712.5;47;10;5;17675968
Net47QuickSortBenchmark.SequentialFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Result;10;511637800;16;31977362.5;47;10;5;17675968
Net47QuickSortBenchmark.SequentialFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Result;11;507701300;16;31731331.25;47;10;5;17675968
Net47QuickSortBenchmark.SequentialFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Result;12;511049900;16;31940618.75;47;10;5;17675968
Net47QuickSortBenchmark.SequentialFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Result;13;509900600;16;31868787.5;47;10;5;17675968
Net47QuickSortBenchmark.SequentialFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;SequentialFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Result;14;508746900;16;31796681.25;47;10;5;17675968
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Jitting;1;342900;1;342900;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Jitting;1;110679800;1;110679800;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;1;164974900;2;82487450;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;2;252400600;3;84133533.33;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;3;333106000;4;83276500;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;4;419318100;5;83863620;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;5;503147900;6;83857983.33;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;1;511166400;6;85194400;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;2;497364400;6;82894066.67;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;3;506034100;6;84339016.67;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;4;510267500;6;85044583.33;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;5;538670500;6;89778416.67;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;6;528643900;6;88107316.67;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;7;515550300;6;85925050;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;8;526726500;6;87787750;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;9;541840800;6;90306800;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Warmup;10;530927400;6;88487900;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Actual;1;581421100;6;96903516.67;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Actual;2;539420400;6;89903400;26;3;1;26562693
Net47QuickSortBenchmark.ParallelFunctionalQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelFunctionalQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Actual;3;529095100;6;88182516.67;26;3;1;26562693
